graduate_course,course_type,couse_name,professor,major,course_code,time,max_enrollment,total_enrollment,credit,department
[학사],[교양],대학영어 2: 말하기,임정인,영어영문학과,F21.202(003),월(12:30~13:45) 수(12:30~13:45),20,0,3,
[학사],[교양],대학영어 2: 말하기,임정인,영어영문학과,F21.202(004),월(14:00~15:15) 수(14:00~15:15),20,0,3,
[학사],[교양],대학영어 2: 글쓰기,,영어영문학과,F21.201(018),화(14:00~15:15) 목(14:00~15:15),15,0,3,
[학사],[교양],대학영어 2: 말하기,Abigail Joo Young Shin,영어영문학과,F21.202(011),화(12:30~13:45) 목(12:30~13:45),20,0,3,
[학사],[교양],대학영어 2: 말하기,Abigail Joo Young Shin,영어영문학과,F21.202(012),화(14:00~15:15) 목(14:00~15:15),20,0,3,
[학사],[교양],대학영어 2: 말하기,Raymond Salcedo,영어영문학과,F21.202(010),화(12:30~13:45) 목(12:30~13:45),20,0,3,
[학사],[교양],대학영어 2: 말하기,Raymond Salcedo,영어영문학과,F21.202(008),화(11:00~12:15) 목(11:00~12:15),20,0,3,
[학사],[교양],대학영어 2: 말하기,최문영,영어영문학과,F21.202(005),월(14:00~15:15) 수(14:00~15:15),20,0,3,
[학사],[교양],대학영어 2: 말하기,최문영,영어영문학과,F21.202(006),월(15:30~16:45) 수(15:30~16:45),20,0,3,
[학사],[교양],대학영어 2: 말하기,최문영,영어영문학과,F21.202(007),월(17:00~18:15) 수(17:00~18:15),20,0,3,
[학사],[교양],대학영어 2: 말하기,Robin Park,영어영문학과,F21.202(009),화(11:00~12:15) 목(11:00~12:15),20,0,3,
[대학원],[논문],대학원 논문연구,강필성,산업공학과,406.811(001),,20,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(001),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(002),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(003),,0,0,3,
[대학원],[논문],대학원 논문연구,금영정,산업공학과,406.811(002),,20,0,3,
[대학원],[논문],대학원 논문연구,LEE SANG AH,뇌인지과학과,339.803(004),,10,0,3,
[대학원],[논문],대학원 논문연구,곽지현,뇌인지과학과,339.803(001),,10,0,3,
[대학원],[논문],대학원 논문연구,김기웅,뇌인지과학과,339.803(002),,10,0,3,
[대학원],[논문],대학원 논문연구,박건수,산업공학과,406.811(003),,20,0,3,
[대학원],[논문],대학원 논문연구,김의태,뇌인지과학과,339.803(003),,10,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(004),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(005),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(006),,0,0,3,
[대학원],[논문],대학원 논문연구,박명주,산업공학과,406.811(004),,20,0,3,
[대학원],[논문],대학원 논문연구,이상훈,뇌인지과학과,339.803(005),,10,0,3,
[대학원],[논문],대학원 논문연구,윤명환,산업공학과,406.811(007),,20,0,3,
[대학원],[논문],대학원 논문연구,이석호,뇌인지과학과,339.803(006),,10,0,3,
[대학원],[논문],대학원 논문연구,박종헌,산업공학과,406.811(006),,20,0,3,
[대학원],[논문],대학원 논문연구,박우진,산업공학과,406.811(005),,20,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(007),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(008),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(009),,0,0,3,
[대학원],[논문],대학원 논문연구,이성주,산업공학과,406.811(010),,20,0,3,
[대학원],[논문],대학원 논문연구,전현애,뇌인지과학과,339.803(008),,10,0,3,
[대학원],[논문],대학원 논문연구,최형진,뇌인지과학과,339.803(009),,10,0,3,
[대학원],[논문],대학원 논문연구,이경식,산업공학과,406.811(008),,20,0,3,
[대학원],[논문],대학원 논문연구,이덕주,산업공학과,406.811(009),,20,0,3,
[대학원],[논문],대학원 논문연구,이인아,뇌인지과학과,339.803(007),,10,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(010),,0,0,3,
[대학원],[논문],대학원 논문연구,,데이터사이언스학과(데이터사이언스학전공),M3239.002000(011),,0,0,3,
[대학원],[논문],대학원 논문연구,안우영,뇌인지과학과,339.803(010),,10,0,3,
[대학원],[논문],대학원 논문연구,이재욱,산업공학과,406.811(011),,20,0,3,
[대학원],[논문],대학원 논문연구,장우진,산업공학과,406.811(012),,20,0,3,
[대학원],[논문],대학원 논문연구,조성준,산업공학과,406.811(013),,20,0,3,
[대학원],[논문],대학원 논문연구,차지욱,뇌인지과학과,339.803(011),,10,0,3,
[대학원],[논문],대학원논문연구,,불어불문학과,104.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,Guo Yi,철학과(동양철학전공),113.803(001),월(09:30~12:20),10,0,3,
[대학원],[논문],대학원논문연구,강성춘,경영학과,251.803(001),월(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,David Yu-Kai Chen,화학부,3343.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,성춘택,고고미술사학과(고고학전공),116.803(001),,30,0,3,
[대학원],[논문],대학원논문연구,권오영,국사학과(국사학전공),109.803(001),,15,0,3,
[대학원],[논문],대학원논문연구,강우성,영어영문학과,103.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,이종묵,국어국문학과,101.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,강민호,중어중문학과,102.803(001),,40,0,3,
[대학원],[논문],대학원논문연구,박수진,지리학과,208.803(001),월(18:00~20:50),10,0,3,
[대학원],[논문],대학원논문연구,김도균,조선해양공학과,414.805(001),,20,0,3,
[대학원],[논문],대학원논문연구,강창우,독어독문학과,105.803(001),,15,0,3,
[대학원],[논문],대학원논문연구,최인철,심리학과,207.803(001),,15,0,3,
[대학원],[논문],대학원논문연구,강윤희,인류학과,206.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,권현지,사회학과,205.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,유요한,종교학과,114.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,서어서문학과(서어서문학전공),107.803(001),,3,0,3,
[대학원],[논문],대학원논문연구,,노어노문학과,106.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,민경덕,미래자동차모빌리티학과,M3621.000100(001),,20,0,3,
[대학원],[논문],대학원논문연구,황준석,융합),M3311.000600(001),,20,0,3,협동과정 기술경영·경제·정책전공(융합전공 스마트시티 글로벌
[대학원],[논문],대학원논문연구,곽정훈,전기·정보공학부,430.960(001),,30,0,3,
[대학원],[논문],대학원논문연구,강기석,재료공학부,445.803(001),,50,0,3,
[대학원],[논문],대학원논문연구,이강이,아동가족학과,359.803(001),,15,0,3,
[대학원],[논문],대학원논문연구,협동과정,기술경영·경제·정책전공,463.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,강명주,수리과학부,3341.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,강유,컴퓨터공학부,4190.960(001),,20,0,3,
[대학원],[논문],대학원논문연구,협동과정,인공지능전공,M3309.001100(001),,20,0,3,
[대학원],[논문],대학원논문연구,백창재,정치외교학부(정치학전공),216A.803(001),,3,0,3,
[대학원],[논문],대학원논문연구,강명주,계산과학전공,3394.803(001),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,강동민,물리·천문학부(물리학전공),3342.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,강헌중,지구환경과학부,3345.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김도균,식품영양학과,352.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,홍성욱,과학학과,321.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김진엽,미학과,115.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,생명과학부,3344.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,,375.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김혜란,사회복지학과,209.803(001),수(12:00~14:50),5,0,3,
[대학원],[논문],대학원논문연구,배은경,여성학전공(여성학전공),213.803(001),,5,0,3,협동과정
[대학원],[논문],대학원논문연구,샤피로드미트리,경제학부,212.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,노태희,과학교육과(화학전공),718.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,송진웅,과학교육과(물리전공),717.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,나운성,유전공학전공,322.803(001),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,김지수,통계학과,326.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,김성희,미술학과(동양화전공),610.803(001),목(10:00~12:50),10,0,3,
[대학원],[논문],대학원논문연구,바이오시스템공학과(융합전공,),M3313.001100(001),,20,0,3,글로벌 스마트팜
[대학원],[논문],대학원논문연구,최인규,농림생물자원학부(환경재료과학전공),5242.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,현진호,농림생물자원학부(바이오소재공학전공),5262.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,권가진,지능정보융합학과,M3205.000100(001),,20,0,3,
[대학원],[논문],대학원논문연구,이재규,응용바이오공학과,M3293.000100(001),,20,0,3,
[대학원],[논문],대학원논문연구,김형관,미술학과(서양화·판화전공),602.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,이준규,과학교육과(생물전공),719.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김기석,바이오시스템공학과,5261.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,나승일,산업인력개발학과,M3553.003000(001),,10,0,3,
[대학원],[논문],대학원논문연구,정재용,헬스케어융합학과,M3384.000700(001),,3,0,3,
[대학원],[논문],대학원논문연구,강병철,농림생물자원학부(원예생명공학전공),502.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,백남천,농림생물자원학부(작물생명과학전공),501.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,권영상,건설환경공학부,457.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,이도엽,농생명유전체학전공,M0000.022300(001),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,서정용,농생명공학부,5321.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,고승환,기계공학부,M2794.011300(001),,20,0,3,
[대학원],[논문],대학원논문연구,협동과정,지능형우주항공시스템전공,M3152.000100(001),,10,0,3,
[대학원],[논문],대학원논문연구,김성민,의류학과,353.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,Lee Hyeong Ki,바이오제약학과,494.803(001),,20,0,3,분자의학 및
[대학원],[논문],대학원논문연구,이동근,생태조경·지역시스템공학부(생태조경학전공),5271.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김한호,농경제사회학부(농업·자원경제학전공),520.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,허은녕,에너지시스템공학부(에너지자원공학전공),459.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,국웅,수리정보과학과,496.803(001),,6,0,3,
[대학원],[논문],대학원논문연구,김대형,화학생물공학부,458.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,이철호,건축학과,401.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,기창돈,항공우주공학과,M2795.008000(001),,20,0,3,
[대학원],[논문],대학원논문연구,이혜영,국제학과(국제협력전공),8752.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,윤세미,국제학과(국제개발전공),M3459.000500(001),,10,0,3,
[대학원],[논문],대학원논문연구,조영남,국제학과(국제지역학전공),8753.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,박병철,국제농업기술학과,M2868.006700(001),,3,0,3,
[대학원],[논문],대학원논문연구,최변각,과학교육과(지구과학전공),721.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,한정훈,국제학과(한국학전공),8754.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,의과학과,806.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,박성혁,사회교육과(일반사회전공),711.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김정용,외국어교육과(독어전공),709.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,김진하,외국어교육과(불어전공),708.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,,의료기기산업학과,M3380.000600(001),,5,0,3,
[대학원],[논문],대학원논문연구,,휴먼시스템의학과,M3291.000500(001),,5,0,3,
[대학원],[논문],대학원논문연구,,임상의과학과,808.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,,치의과학과,851.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,의학과,801.803(001),,5,0,3,
[대학원],[논문],대학원논문연구,,간호학과,811.803(001),,0,0,3,
[대학원],[논문],대학원논문연구,강규석,농림생물자원학부(산림환경학전공),5241.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,예성준,응용바이오공학과,M3293.000100(002),,20,0,3,
[대학원],[논문],대학원논문연구,이상일,사회교육과(지리전공),713.803(001),,8,0,3,
[대학원],[논문],대학원논문연구,이미미,사회교육과(역사전공),712.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,권오남,수학교육과,715.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,강대중,교육학과,701.803(001),,20,0,3,
[대학원],[논문],대학원논문연구,김민수,디자인학부,611.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,음악과(국악전공),661.803(001),,10,0,3,
[대학원],[논문],대학원논문연구,,체육교육과,722.803(001),,15,0,3,
[대학원],[논문],대학원논문연구,김주연,의류학과,353.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,김현철,국제학과(국제지역학전공),8753.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,송지연,국제학과(국제협력전공),8752.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,정혁,국제학과(국제개발전공),M3459.000500(002),,10,0,3,
[대학원],[논문],대학원논문연구,최준원,국제농업기술학과,M2868.006700(002),,15,0,3,
[대학원],[논문],대학원논문연구,Mobrand Erik Johan,국제학과(한국학전공),8754.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,박경애,과학교육과(지구과학전공),721.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,의과학과,806.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,성상환,외국어교육과(독어전공),709.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,김선희,외국어교육과(불어전공),708.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,고홍섭,치의과학과,851.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,의료기기산업학과,M3380.000600(002),,5,0,3,
[대학원],[논문],대학원논문연구,,휴먼시스템의학과,M3291.000500(002),,5,0,3,
[대학원],[논문],대학원논문연구,,임상의과학과,808.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,,의학과,801.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,,간호학과,811.803(002),,0,0,3,
[대학원],[논문],대학원논문연구,임상준,농림생물자원학부(산림환경학전공),5241.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,모경환,사회교육과(일반사회전공),711.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,신정엽,사회교육과(지리전공),713.803(002),,8,0,3,
[대학원],[논문],대학원논문연구,김태웅,사회교육과(역사전공),712.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,이경화,수학교육과,715.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,곽덕주,교육학과,701.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,박영목,디자인학부,611.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,음악과(국악전공),661.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,체육교육과,722.803(002),,15,0,3,
[대학원],[논문],대학원논문연구,강효석,경영학과,251.803(002),화(15:00~17:50),10,0,3,
[대학원],[논문],대학원논문연구,김종일,고고미술사학과(고고학전공),116.803(002),,30,0,3,
[대학원],[논문],대학원논문연구,유준희,과학교육과(물리전공),717.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,권혁승,영어영문학과,103.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,김월회,중어중문학과,102.803(002),,40,0,3,
[대학원],[논문],대학원논문연구,장소원,국어국문학과,101.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,강지형,화학부,3343.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,불어불문학과,104.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,정원재,철학과(동양철학전공),113.803(002),월(09:30~12:20),10,0,3,
[대학원],[논문],대학원논문연구,손정렬,지리학과,208.803(002),화(18:00~20:50),10,0,3,
[대학원],[논문],대학원논문연구,구명철,독어독문학과,105.803(002),,15,0,3,
[대학원],[논문],대학원논문연구,김백영,사회학과,205.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,강정원,인류학과,206.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,최종성,종교학과,114.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,최진영,심리학과,207.803(002),,15,0,3,
[대학원],[논문],대학원논문연구,,서어서문학과(서어서문학전공),107.803(002),,3,0,3,
[대학원],[논문],대학원논문연구,,노어노문학과,106.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,권성훈,전기·정보공학부,430.960(002),,30,0,3,
[대학원],[논문],대학원논문연구,이정동,기술경영·경제·정책전공,463.803(002),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,김용환,조선해양공학과,414.805(002),,20,0,3,
[대학원],[논문],대학원논문연구,권태경,컴퓨터공학부,4190.960(002),,20,0,3,
[대학원],[논문],대학원논문연구,전봉희,건축학과,401.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,강기훈,재료공학부,445.803(002),,50,0,3,
[대학원],[논문],대학원논문연구,권재훈,수리과학부,3341.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,신혜경,미학과,115.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,협동과정,인공지능전공,M3309.001100(002),,20,0,3,
[대학원],[논문],대학원논문연구,임혜란,정치외교학부(정치학전공),216A.803(002),화(15:00~17:50),3,0,3,
[대학원],[논문],대학원논문연구,류제경,계산과학전공,3394.803(002),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,강민구,물리·천문학부(물리학전공),3342.803(002),,5,0,3,
[대학원],[논문],대학원논문연구,국종성,지구환경과학부,3345.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,진미정,아동가족학과,359.803(002),,15,0,3,
[대학원],[논문],대학원논문연구,유현주,식품영양학과,352.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,임종태,과학학과,321.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,생명과학부,3344.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,,,375.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,이봉주,사회복지학과,209.803(002),금(14:00~16:50),5,0,3,
[대학원],[논문],대학원논문연구,김수아,여성학전공(여성학전공),213.803(002),,5,0,3,협동과정
[대학원],[논문],대학원논문연구,김재근,과학교육과(생물전공),719.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,Gueron Yves,경제학부,212.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,YU JUNHUA,과학교육과(화학전공),718.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,노상호,유전공학전공,322.803(002),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,박병욱,통계학과,326.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,김형숙,미술학과(동양화전공),610.803(002),수(10:00~12:50),10,0,3,
[대학원],[논문],대학원논문연구,임자혁,미술학과(서양화·판화전공),602.803(002),월(13:00~16:50),10,0,3,
[대학원],[논문],대학원논문연구,김기웅,헬스케어융합학과,M3384.000700(002),,3,0,3,
[대학원],[논문],대학원논문연구,여환명,농림생물자원학부(환경재료과학전공),5242.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,이기훈,농림생물자원학부(바이오소재공학전공),5262.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,노형민,농림생물자원학부(원예생명공학전공),502.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,서학수,농림생물자원학부(작물생명과학전공),501.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,김창순,지능정보융합학과,M3205.000100(002),,20,0,3,
[대학원],[논문],대학원논문연구,김용노,바이오시스템공학과,5261.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,김진모,산업인력개발학과,M3553.003000(002),,10,0,3,
[대학원],[논문],대학원논문연구,정욱주,생태조경·지역시스템공학부(생태조경학전공),5271.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,김관수,농경제사회학부(농업·자원경제학전공),520.803(002),,10,0,3,
[대학원],[논문],대학원논문연구,전석원,에너지시스템공학부(에너지자원공학전공),459.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,지석호,건설환경공학부,457.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,김도희,화학생물공학부,458.803(002),,20,0,3,
[대학원],[논문],대학원논문연구,김규홍,항공우주공학과,M2795.008000(002),,20,0,3,
[대학원],[논문],대학원논문연구,김도년,기계공학부,M2794.011300(002),,20,0,3,
[대학원],[논문],대학원논문연구,협동과정,지능형우주항공시스템전공,M3152.000100(002),,10,0,3,
[대학원],[논문],대학원논문연구,오동철,국제학과(국제통상전공),8751.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,천기정,바이오제약학과,494.803(002),,20,0,3,분자의학 및
[대학원],[논문],대학원논문연구,정종호,국제학과(국제지역학전공),8753.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,박상철,수리정보과학과,496.803(002),,6,0,3,
[대학원],[논문],대학원논문연구,조경덕,환경보건학과(환경보건학전공),900.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,김종근,국제농업기술학과,M2868.006700(003),,10,0,3,
[대학원],[논문],대학원논문연구,서기원,과학교육과(지구과학전공),721.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,,의과학과,806.803(003),,5,0,3,
[대학원],[논문],대학원논문연구,김정숙,외국어교육과(불어전공),708.803(003),,5,0,3,
[대학원],[논문],대학원논문연구,이시내,외국어교육과(독어전공),709.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,곽재영,치의과학과,851.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,,의료기기산업학과,M3380.000600(003),,5,0,3,
[대학원],[논문],대학원논문연구,,휴먼시스템의학과,M3291.000500(003),,5,0,3,
[대학원],[논문],대학원논문연구,,임상의과학과,808.803(003),,5,0,3,
[대학원],[논문],대학원논문연구,,의학과,801.803(003),,5,0,3,
[대학원],[논문],대학원논문연구,,간호학과,811.803(003),,0,0,3,
[대학원],[논문],대학원논문연구,김현석,농림생물자원학부(산림환경학전공),5241.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,정원규,사회교육과(일반사회전공),711.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,박배균,사회교육과(지리전공),713.803(003),,8,0,3,
[대학원],[논문],대학원논문연구,김성현,사회교육과(역사전공),712.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,유연주,수학교육과,715.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,김동일,교육학과,701.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,윤주현,디자인학부,611.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,,음악과(국악전공),661.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,,체육교육과,722.803(003),,15,0,3,
[대학원],[논문],대학원논문연구,조인호,미술학과(동양화전공),610.803(003),금(10:00~12:50),10,0,3,
[대학원],[논문],대학원논문연구,김나영,헬스케어융합학과,M3384.000700(003),,3,0,3,
[대학원],[논문],대학원논문연구,김현중,농림생물자원학부(환경재료과학전공),5242.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,김태일,농림생물자원학부(바이오소재공학전공),5262.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,이중식,지능정보융합학과,M3205.000100(003),,20,0,3,
[대학원],[논문],대학원논문연구,박영준,바이오시스템공학과,5261.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,이경호,과학교육과(물리전공),717.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,김진영,과학교육과(화학전공),718.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,하민수,과학교육과(생물전공),719.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,이찬,산업인력개발학과,M3553.003000(003),,10,0,3,
[대학원],[논문],대학원논문연구,권오상,농경제사회학부(농업·자원경제학전공),520.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,안태인,농림생물자원학부(원예생명공학전공),502.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,양태진,농림생물자원학부(작물생명과학전공),501.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,함영집,건설환경공학부,457.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,오인환,미술학과(서양화·판화전공),602.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,김병수,화학생물공학부,458.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,김찬중,기계공학부,M2794.011300(003),,20,0,3,
[대학원],[논문],대학원논문연구,김윤호,항공우주공학과,M2795.008000(003),,20,0,3,
[대학원],[논문],대학원논문연구,김태유,바이오제약학과,494.803(003),,20,0,3,분자의학 및
[대학원],[논문],대학원논문연구,최진용,생태조경·지역시스템공학부(지역시스템공학전공),5272.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,배정한,생태조경·지역시스템공학부(생태조경학전공),5271.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,백윤흥,수리정보과학과,496.803(003),,6,0,3,
[대학원],[논문],대학원논문연구,박원철,응용바이오공학과,M3293.000100(003),,20,0,3,
[대학원],[논문],대학원논문연구,최종근,에너지시스템공학부(에너지자원공학전공),459.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,강동민,재료공학부,445.803(003),,50,0,3,
[대학원],[논문],대학원논문연구,김태완,조선해양공학과,414.805(003),,20,0,3,
[대학원],[논문],대학원논문연구,김선,컴퓨터공학부,4190.960(003),,20,0,3,
[대학원],[논문],대학원논문연구,김남수,전기·정보공학부,430.960(003),,30,0,3,
[대학원],[논문],대학원논문연구,강진아,기술경영·경제·정책전공,463.803(003),,10,0,3,협동과정
[대학원],[논문],대학원논문연구,김기훈,물리·천문학부(물리학전공),3342.803(003),,5,0,3,
[대학원],[논문],대학원논문연구,박혜준,아동가족학과,359.803(003),,15,0,3,
[대학원],[논문],대학원논문연구,김규범,지구환경과학부,3345.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,협동과정,지능형우주항공시스템전공,M3152.000100(003),,10,0,3,
[대학원],[논문],대학원논문연구,협동과정,인공지능전공,M3309.001100(003),,20,0,3,
[대학원],[논문],대학원논문연구,,생명과학부,3344.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,,,375.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,구인회,사회복지학과,209.803(003),월(15:00~17:50),5,0,3,
[대학원],[논문],대학원논문연구,이수현,의류학과,353.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,김의영,정치외교학부(정치학전공),216A.803(003),,3,0,3,
[대학원],[논문],대학원논문연구,김장석,고고미술사학과(고고학전공),116.803(003),,30,0,3,
[대학원],[논문],대학원논문연구,박홍근,건축학과,401.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,윤지현,식품영양학과,352.803(003),,20,0,3,
[대학원],[논문],대학원논문연구,이두갑,과학학과,321.803(003),,10,0,3,
[대학원],[논문],대학원논문연구,협동과정,계산과학전공,3394.803(003),,10,0,3,
